iteration,epoch,batch_in_epoch,batches_per_epoch,loss_instant,loss_running_avg
22499,134,155,168,1.1105e-06,0.0034161
22504,134,160,168,2.9173e-07,0.0034154
22509,134,165,168,3.7242e-06,0.0034146
22680,136,0,168,5.674e-07,0.003389
22685,136,5,168,1.8114e-07,0.0033883
22690,136,10,168,9.2359e-07,0.0033875
22695,136,15,168,3.9172e-06,0.0033868
22700,136,20,168,2.6783e-06,0.003386
22705,136,25,168,6.2072e-06,0.0033853
22710,136,30,168,5.4562e-06,0.0033845
22715,136,35,168,2.6519e-07,0.0033838
22720,136,40,168,9.1265e-07,0.003383
22725,136,45,168,5.2013e-07,0.0033823
22730,136,50,168,1.0661e-06,0.0033815
22735,136,55,168,1.3829e-06,0.0033808
22740,136,60,168,2.2365e-06,0.00338
22745,136,65,168,3.1254e-06,0.0033793
22750,136,70,168,1.6331e-06,0.0033786
22755,136,75,168,5.7066e-07,0.0033778
22760,136,80,168,3.7672e-07,0.0033771
22765,136,85,168,8.575e-07,0.0033763
22770,136,90,168,2.96e-06,0.0033756
22775,136,95,168,1.9727e-06,0.0033748
22780,136,100,168,6.9126e-07,0.0033741
22785,136,105,168,1.8091e-07,0.0033733
22790,136,110,168,1.0938e-06,0.0033726
22795,136,115,168,1.6614e-06,0.0033719
22800,136,120,168,4.1769e-07,0.0033711
22805,136,125,168,1.7651e-06,0.0033704
22810,136,130,168,5.8966e-06,0.0033696
22815,136,135,168,7.9533e-07,0.0033689
22820,136,140,168,1.7471e-06,0.0033682
22825,136,145,168,3.8021e-07,0.0033674
22830,136,150,168,5.5696e-06,0.0033667
22835,136,155,168,0.0002138,0.0033659
22840,136,160,168,6.3004e-06,0.0033652
22845,136,165,168,7.7764e-07,0.0033645
23016,138,0,168,1.3768e-06,0.0033396
23021,138,5,168,4.0999e-06,0.0033389
23026,138,10,168,2.7682e-07,0.0033382
23031,138,15,168,1.0582e-06,0.0033375
23036,138,20,168,4.0543e-06,0.0033367
23041,138,25,168,2.6544e-06,0.003336
23046,138,30,168,1.4179e-07,0.0033353
23051,138,35,168,1.5429e-05,0.0033346
23056,138,40,168,2.617e-07,0.0033338
23061,138,45,168,2.3353e-07,0.0033331
23066,138,50,168,5.6414e-07,0.0033324
23071,138,55,168,1.9701e-06,0.0033317
23076,138,60,168,2.7075e-05,0.0033309
23081,138,65,168,1.4971e-07,0.0033302
23086,138,70,168,1.4099e-06,0.0033295
23091,138,75,168,2.7823e-06,0.0033288
23096,138,80,168,1.6362e-05,0.0033281
23101,138,85,168,2.0606e-06,0.0033273
23106,138,90,168,7.4735e-07,0.0033266
23111,138,95,168,1.2524e-05,0.0033259
23116,138,100,168,2.1983e-06,0.0033252
23121,138,105,168,4.2639e-06,0.0033244
23126,138,110,168,1.9787e-06,0.0033237
23131,138,115,168,1.3784e-06,0.003323
23136,138,120,168,8.9154e-05,0.0033223
23141,138,125,168,8.0487e-07,0.0033216
23146,138,130,168,3.2085e-06,0.0033208
23151,138,135,168,7.9928e-07,0.0033201
23156,138,140,168,5.871e-06,0.0033194
23161,138,145,168,4.8609e-06,0.0033187
23166,138,150,168,6.1823e-06,0.003318
23171,138,155,168,5.0686e-07,0.0033172
23176,138,160,168,3.0911e-06,0.0033165
23181,138,165,168,7.8531e-07,0.0033158
23352,140,0,168,3.8859e-07,0.0032918
23357,140,5,168,1.7165e-06,0.003291
23362,140,10,168,3.7043e-07,0.0032903
23367,140,15,168,1.47e-06,0.0032896
23372,140,20,168,1.4058e-05,0.0032889
23377,140,25,168,6.5678e-07,0.0032882
23382,140,30,168,1.6653e-06,0.0032875
23387,140,35,168,3.4844e-06,0.0032868
23392,140,40,168,3.8417e-07,0.0032861
23397,140,45,168,7.5591e-06,0.0032854
23402,140,50,168,8.1484e-07,0.0032847
23407,140,55,168,4.8924e-05,0.003284
23412,140,60,168,6.605e-06,0.0032833
23417,140,65,168,3.354e-06,0.0032826
23422,140,70,168,1.7394e-06,0.0032819
23427,140,75,168,1.0139e-06,0.0032812
23432,140,80,168,1.2891e-05,0.0032805
23437,140,85,168,9.4778e-07,0.0032798
23442,140,90,168,5.4179e-07,0.0032791
23447,140,95,168,1.6709e-06,0.0032784
23452,140,100,168,3.7287e-06,0.0032777
23457,140,105,168,2.8661e-07,0.003277
23462,140,110,168,2.8582e-06,0.0032763
23467,140,115,168,1.7849e-06,0.0032756
23472,140,120,168,3.6624e-07,0.0032749
23477,140,125,168,1.4155e-06,0.0032742
23482,140,130,168,3.6425e-06,0.0032735
23487,140,135,168,6.7322e-06,0.0032728
23492,140,140,168,1.7658e-06,0.0032721
23497,140,145,168,2.6286e-07,0.0032714
23502,140,150,168,1.2895e-06,0.0032707
23507,140,155,168,4.185e-06,0.00327
23512,140,160,168,1.0184e-06,0.0032693
23517,140,165,168,3.1044e-06,0.0032686
23688,142,0,168,9.5503e-07,0.0032452
23693,142,5,168,6.9468e-06,0.0032445
23698,142,10,168,2.7187e-06,0.0032438
23703,142,15,168,7.3778e-07,0.0032431
23708,142,20,168,8.6515e-07,0.0032424
23713,142,25,168,1.1534e-06,0.0032417
23718,142,30,168,3.6174e-06,0.003241
23723,142,35,168,2.1672e-06,0.0032404
23728,142,40,168,3.1874e-07,0.0032397
23733,142,45,168,6.4091e-06,0.003239
23738,142,50,168,2.4734e-06,0.0032383
23743,142,55,168,1.54e-05,0.0032376
23748,142,60,168,6.596e-07,0.0032369
23753,142,65,168,8.2513e-07,0.0032362
23758,142,70,168,1.8141e-06,0.0032356
23763,142,75,168,1.5279e-06,0.0032349
23768,142,80,168,4.3638e-06,0.0032342
23773,142,85,168,8.1603e-07,0.0032335
23778,142,90,168,1.4023e-06,0.0032328
23783,142,95,168,9.131e-07,0.0032321
23788,142,100,168,8.8284e-07,0.0032315
23793,142,105,168,4.3865e-07,0.0032308
23798,142,110,168,2.3349e-06,0.0032301
23803,142,115,168,9.6436e-07,0.0032294
23808,142,120,168,3.5754e-06,0.0032287
23813,142,125,168,6.3363e-06,0.0032281
23818,142,130,168,1.3878e-06,0.0032274
23823,142,135,168,1.7206e-06,0.0032267
23828,142,140,168,1.9745e-06,0.003226
23833,142,145,168,5.6624e-07,0.0032253
23838,142,150,168,4.1467e-07,0.0032247
23843,142,155,168,1.009e-06,0.003224
23848,142,160,168,2.2121e-06,0.0032233
23853,142,165,168,5.3177e-07,0.0032226
24024,144,0,168,1.8029e-06,0.0031998
24029,144,5,168,5.157e-07,0.0031991
24034,144,10,168,1.1389e-06,0.0031985
24039,144,15,168,2.8093e-06,0.0031978
24044,144,20,168,5.7277e-06,0.0031971
24049,144,25,168,9.2184e-06,0.0031965
24054,144,30,168,9.2217e-07,0.0031958
24059,144,35,168,2.0942e-06,0.0031951
24064,144,40,168,4.007e-07,0.0031945
24069,144,45,168,7.9067e-07,0.0031938
24074,144,50,168,9.4638e-06,0.0031931
24079,144,55,168,1.8742e-07,0.0031925
24084,144,60,168,9.4658e-07,0.0031918
24089,144,65,168,3.4165e-06,0.0031911
24094,144,70,168,2.1304e-07,0.0031905
24099,144,75,168,1.518e-06,0.0031898
24104,144,80,168,1.5786e-07,0.0031891
24109,144,85,168,1.044e-06,0.0031885
24114,144,90,168,1.2957e-06,0.0031878
24119,144,95,168,5.8183e-07,0.0031872
24124,144,100,168,3.0128e-07,0.0031865
24129,144,105,168,3.2084e-07,0.0031858
24134,144,110,168,3.8244e-06,0.0031852
24139,144,115,168,5.0825e-07,0.0031845
24144,144,120,168,8.8912e-07,0.0031838
24149,144,125,168,1.6848e-06,0.0031832
24154,144,130,168,7.1918e-07,0.0031825
24159,144,135,168,9.6947e-07,0.0031819
24164,144,140,168,3.2281e-06,0.0031812
24169,144,145,168,1.5902e-06,0.0031805
24174,144,150,168,9.6038e-07,0.0031799
24179,144,155,168,9.3339e-07,0.0031792
24184,144,160,168,1.1872e-06,0.0031786
24189,144,165,168,3.8882e-07,0.0031779
24360,146,0,168,5.7997e-07,0.0031558
24365,146,5,168,1.1157e-05,0.0031551
24370,146,10,168,8.1717e-07,0.0031545
24375,146,15,168,4.5564e-07,0.0031538
24380,146,20,168,9.3396e-06,0.0031532
24385,146,25,168,1.3273e-06,0.0031525
24390,146,30,168,1.4063e-06,0.0031519
24395,146,35,168,5.9532e-07,0.0031512
24400,146,40,168,4.0123e-06,0.0031506
24405,146,45,168,2.4051e-07,0.0031499
24410,146,50,168,5.0443e-06,0.0031493
24415,146,55,168,3.5248e-07,0.0031486
24420,146,60,168,2.9499e-07,0.003148
24425,146,65,168,3.2675e-06,0.0031473
24430,146,70,168,4.9378e-06,0.0031467
24435,146,75,168,5.2874e-06,0.003146
24440,146,80,168,9.797e-07,0.0031454
24445,146,85,168,1.104e-06,0.0031448
24450,146,90,168,1.0532e-06,0.0031441
24455,146,95,168,1.8993e-06,0.0031435
24460,146,100,168,2.1374e-07,0.0031428
24465,146,105,168,9.427e-07,0.0031422
24470,146,110,168,6.6914e-07,0.0031416
24475,146,115,168,3.436e-06,0.0031409
24480,146,120,168,1.1394e-06,0.0031403
24485,146,125,168,2.0659e-06,0.0031396
24490,146,130,168,1.3006e-06,0.003139
24495,146,135,168,8.0391e-06,0.0031383
24500,146,140,168,5.8235e-06,0.0031377
24505,146,145,168,5.1636e-06,0.0031371
24510,146,150,168,2.7683e-07,0.0031364
24515,146,155,168,8.9564e-07,0.0031358
24520,146,160,168,1.6763e-06,0.0031351
24525,146,165,168,2.5539e-06,0.0031345
24696,148,0,168,1.65e-06,0.0031135
24701,148,5,168,1.5667e-05,0.0031129
24706,148,10,168,5.7344e-06,0.0031123
24711,148,15,168,6.071e-06,0.0031116
24716,148,20,168,2.1552e-06,0.003111
24721,148,25,168,1.355e-06,0.0031104
24726,148,30,168,1.3562e-06,0.0031097
24731,148,35,168,1.0618e-06,0.0031091
24736,148,40,168,8.9864e-06,0.0031085
24741,148,45,168,6.8986e-07,0.0031078
24746,148,50,168,7.241e-08,0.0031072
24751,148,55,168,5.3504e-07,0.0031066
24756,148,60,168,2.509e-06,0.003106
24761,148,65,168,5.3132e-06,0.0031053
24766,148,70,168,2.5821e-07,0.0031047
24771,148,75,168,2.2622e-06,0.0031041
24776,148,80,168,1.6079e-06,0.0031034
24781,148,85,168,1.7804e-06,0.0031028
24786,148,90,168,1.5645e-05,0.0031022
24791,148,95,168,5.5087e-07,0.0031016
24796,148,100,168,3.6587e-06,0.0031009
24801,148,105,168,4.2444e-07,0.0031003
24806,148,110,168,4.1073e-06,0.0030997
24811,148,115,168,5.4877e-07,0.003099
24816,148,120,168,1.0973e-06,0.0030984
24821,148,125,168,8.093e-07,0.0030978
24826,148,130,168,5.8926e-07,0.0030972
24831,148,135,168,1.7096e-06,0.0030965
24836,148,140,168,4.1256e-07,0.0030959
24841,148,145,168,4.5378e-07,0.0030953
24846,148,150,168,1.2826e-06,0.0030947
24851,148,155,168,1.1586e-05,0.003094
24856,148,160,168,5.1136e-06,0.0030934
24861,148,165,168,2.4427e-06,0.0030928
25032,150,0,168,8.0243e-06,0.0030741
25037,150,5,168,9.4739e-06,0.0030735
25042,150,10,168,5.6694e-06,0.0030729
25047,150,15,168,2.6962e-05,0.0030723
25052,150,20,168,0.0006619,0.0030717
25057,150,25,168,1.6189e-06,0.0030711
25062,150,30,168,1.9436e-05,0.0030705
25067,150,35,168,3.5269e-06,0.0030698
25072,150,40,168,4.6979e-06,0.0030695
25077,150,45,168,9.9293e-06,0.0030689
25082,150,50,168,1.2167e-06,0.0030683
25087,150,55,168,6.7111e-06,0.0030677
25092,150,60,168,1.8353e-06,0.003067
25097,150,65,168,4.7861e-06,0.0030664
25102,150,70,168,9.5632e-06,0.0030658
25107,150,75,168,1.7256e-06,0.0030652
25112,150,80,168,3.1013e-06,0.0030646
25117,150,85,168,1.2975e-05,0.003064
25122,150,90,168,1.2861e-06,0.0030634
25127,150,95,168,2.8548e-05,0.0030628
25132,150,100,168,1.1457e-06,0.0030622
25137,150,105,168,5.3314e-06,0.0030615
25142,150,110,168,4.3099e-06,0.0030609
25147,150,115,168,7.5249e-06,0.0030604
25152,150,120,168,9.3212e-06,0.0030598
25157,150,125,168,1.6991e-05,0.0030592
25162,150,130,168,6.8409e-06,0.0030586
25167,150,135,168,1.6973e-05,0.003058
25172,150,140,168,2.9737e-05,0.0030574
25177,150,145,168,7.2906e-06,0.0030568
25182,150,150,168,2.4639e-05,0.0030562
25187,150,155,168,9.5796e-06,0.0030556
25192,150,160,168,3.343e-06,0.0030549
25197,150,165,168,1.4752e-06,0.0030543
25368,152,0,168,5.5209e-06,0.0030339
25373,152,5,168,3.6694e-07,0.0030333
25378,152,10,168,1.9955e-05,0.0030327
25383,152,15,168,8.0324e-07,0.0030321
25388,152,20,168,4.4412e-06,0.0030315
25393,152,25,168,3.2606e-06,0.0030309
25398,152,30,168,1.1331e-05,0.0030303
25403,152,35,168,3.5716e-07,0.0030297
25408,152,40,168,1.8418e-06,0.0030291
25413,152,45,168,9.8367e-07,0.0030285
25418,152,50,168,5.2903e-06,0.0030279
25423,152,55,168,4.1997e-06,0.0030273
25428,152,60,168,1.4717e-05,0.0030267
25433,152,65,168,5.5825e-06,0.0030262
25438,152,70,168,2.0069e-06,0.0030256
25443,152,75,168,4.5969e-06,0.003025
25448,152,80,168,8.791e-07,0.0030244
25453,152,85,168,1.1424e-06,0.0030238
25458,152,90,168,2.5699e-06,0.0030232
25463,152,95,168,3.8111e-06,0.0030226
25468,152,100,168,2.5315e-06,0.003022
25473,152,105,168,8.7029e-07,0.0030214
25478,152,110,168,6.6018e-06,0.0030208
25483,152,115,168,9.0732e-07,0.0030202
25488,152,120,168,8.1681e-06,0.0030196
25493,152,125,168,2.02e-06,0.003019
25498,152,130,168,4.8624e-06,0.0030184
25503,152,135,168,5.8926e-06,0.0030178
25508,152,140,168,1.3019e-05,0.0030172
25513,152,145,168,1.2231e-05,0.0030166
25518,152,150,168,3.963e-06,0.0030161
25523,152,155,168,7.0555e-06,0.0030155
25528,152,160,168,3.6855e-06,0.0030149
25533,152,165,168,3.1768e-06,0.0030143
25704,154,0,168,9.364e-06,0.0029944
25709,154,5,168,6.3548e-06,0.0029938
25714,154,10,168,4.3143e-07,0.0029932
25719,154,15,168,1.1873e-06,0.0029926
25724,154,20,168,2.1333e-05,0.002992
25729,154,25,168,2.3956e-06,0.0029914
25734,154,30,168,5.77e-06,0.0029909
25739,154,35,168,7.0149e-07,0.0029903
25744,154,40,168,4.0894e-06,0.0029897
25749,154,45,168,6.5909e-07,0.0029891
25754,154,50,168,6.386e-06,0.0029885
25759,154,55,168,9.2737e-06,0.0029879
25764,154,60,168,6.5388e-06,0.0029874
25769,154,65,168,3.9185e-07,0.0029868
25774,154,70,168,5.9511e-07,0.0029862
25779,154,75,168,1.9685e-06,0.0029856
25784,154,80,168,5.2808e-06,0.002985
25789,154,85,168,2.4279e-06,0.0029844
25794,154,90,168,1.0693e-06,0.0029839
25799,154,95,168,4.0603e-06,0.0029833
25804,154,100,168,3.0805e-06,0.0029827
25809,154,105,168,6.0021e-07,0.0029821
25814,154,110,168,1.9655e-06,0.0029815
25819,154,115,168,1.3429e-06,0.002981
25824,154,120,168,3.851e-07,0.0029804
25829,154,125,168,4.0821e-06,0.0029798
25834,154,130,168,1.2597e-06,0.0029792
25839,154,135,168,1.1422e-06,0.0029787
25844,154,140,168,1.0427e-06,0.0029781
25849,154,145,168,4.3646e-06,0.0029775
25854,154,150,168,4.9709e-07,0.0029769
25859,154,155,168,2.0675e-07,0.0029763
25864,154,160,168,4.1298e-06,0.0029758
25869,154,165,168,2.7838e-06,0.0029752
26040,156,0,168,4.392e-06,0.0029558
26045,156,5,168,4.8265e-07,0.0029552
26050,156,10,168,4.4653e-06,0.0029546
26055,156,15,168,5.8392e-06,0.0029541
26060,156,20,168,1.3357e-06,0.0029535
26065,156,25,168,4.7978e-06,0.0029529
26070,156,30,168,5.3992e-07,0.0029524
26075,156,35,168,2.0589e-06,0.0029518
26080,156,40,168,7.043e-07,0.0029512
26085,156,45,168,1.106e-05,0.0029507
26090,156,50,168,6.5618e-06,0.0029501
26095,156,55,168,6.1093e-07,0.0029495
26100,156,60,168,1.646e-06,0.002949
26105,156,65,168,1.248e-07,0.0029484
26110,156,70,168,2.8415e-06,0.0029478
26115,156,75,168,5.2991e-07,0.0029473
26120,156,80,168,1.5001e-06,0.0029467
26125,156,85,168,3.3986e-06,0.0029461
26130,156,90,168,1.3769e-06,0.0029456
26135,156,95,168,1.6791e-06,0.002945
26140,156,100,168,3.782e-06,0.0029444
26145,156,105,168,2.8614e-07,0.0029439
26150,156,110,168,1.3259e-06,0.0029433
26155,156,115,168,1.2766e-06,0.0029427
26160,156,120,168,1.5076e-06,0.0029422
26165,156,125,168,8.1073e-06,0.0029416
26170,156,130,168,1.4513e-06,0.002941
26175,156,135,168,5.9267e-06,0.0029405
26180,156,140,168,6.3445e-07,0.0029399
26185,156,145,168,1.5064e-06,0.0029393
26190,156,150,168,4.0861e-07,0.0029388
26195,156,155,168,1.2281e-06,0.0029382
26200,156,160,168,8.0977e-07,0.0029377
26205,156,165,168,7.1895e-07,0.0029371
26376,158,0,168,3.6487e-06,0.0029182
26381,158,5,168,6.4141e-07,0.0029176
26386,158,10,168,1.3608e-06,0.002917
26391,158,15,168,1.8682e-06,0.0029165
26396,158,20,168,1.138e-06,0.0029159
26401,158,25,168,2.406e-06,0.0029154
26406,158,30,168,3.2378e-06,0.0029148
26411,158,35,168,4.5017e-06,0.0029143
26416,158,40,168,1.3271e-07,0.0029137
26421,158,45,168,1.27e-06,0.0029132
26426,158,50,168,5.3259e-06,0.0029126
26431,158,55,168,1.0936e-06,0.0029121
26436,158,60,168,3.4947e-07,0.0029115
26441,158,65,168,4.3981e-07,0.002911
26446,158,70,168,3.7438e-07,0.0029104
26451,158,75,168,0.00011692,0.0029099
26456,158,80,168,2.5728e-07,0.0029093
26461,158,85,168,1.4587e-06,0.0029087
26466,158,90,168,1.6635e-05,0.0029082
26471,158,95,168,1.1275e-06,0.0029076
26476,158,100,168,9.8136e-07,0.0029071
26481,158,105,168,9.1266e-07,0.0029065
26486,158,110,168,2.8708e-07,0.002906
26491,158,115,168,2.8382e-07,0.0029054
26496,158,120,168,9.8786e-07,0.0029049
26501,158,125,168,1.2686e-06,0.0029043
26506,158,130,168,1.06e-06,0.0029038
26511,158,135,168,1.7419e-06,0.0029032
26516,158,140,168,6.4888e-07,0.0029027
26521,158,145,168,2.6832e-06,0.0029021
26526,158,150,168,1.5255e-06,0.0029016
26531,158,155,168,2.0947e-06,0.002901
26536,158,160,168,2.2918e-06,0.0029005
26541,158,165,168,1.9371e-07,0.0028999
26712,160,0,168,1.6198e-06,0.0028815
26717,160,5,168,1.1758e-07,0.0028809
26722,160,10,168,3.7546e-06,0.0028804
26727,160,15,168,9.2733e-07,0.0028799
26732,160,20,168,2.8358e-07,0.0028793
26737,160,25,168,4.4259e-07,0.0028788
26742,160,30,168,9.5528e-07,0.0028782
26747,160,35,168,2.1909e-07,0.0028777
26752,160,40,168,3.0105e-07,0.0028772
26757,160,45,168,1.3126e-06,0.0028766
26762,160,50,168,5.5016e-07,0.0028761
26767,160,55,168,2.4936e-07,0.0028755
26772,160,60,168,1.1155e-06,0.002875
26777,160,65,168,1.0314e-07,0.0028745
26782,160,70,168,1.4215e-06,0.0028739
26787,160,75,168,6.6843e-07,0.0028734
26792,160,80,168,4.2747e-07,0.0028728
26797,160,85,168,1.4688e-06,0.0028723
26802,160,90,168,1.2214e-06,0.0028718
26807,160,95,168,4.2815e-07,0.0028712
26812,160,100,168,8.4888e-07,0.0028707
26817,160,105,168,2.0071e-05,0.0028702
26822,160,110,168,1.2829e-07,0.0028696
26827,160,115,168,4.0721e-07,0.0028691
26832,160,120,168,1.0105e-06,0.0028685
26837,160,125,168,2.0233e-07,0.002868
26842,160,130,168,5.0524e-07,0.0028675
26847,160,135,168,4.3143e-07,0.0028669
26852,160,140,168,1.83e-07,0.0028664
26857,160,145,168,4.4238e-08,0.0028659
26862,160,150,168,3.327e-07,0.0028653
26867,160,155,168,8.4052e-08,0.0028648
26872,160,160,168,6.4769e-07,0.0028642
26877,160,165,168,4.8688e-06,0.0028637
27048,162,0,168,0.00097231,0.0028457
27053,162,5,168,5.8613e-06,0.0028452
27058,162,10,168,1.6101e-06,0.0028447
27063,162,15,168,3.0268e-07,0.0028442
27068,162,20,168,3.72e-06,0.0028436
27073,162,25,168,1.5218e-06,0.0028431
27078,162,30,168,5.4326e-06,0.0028426
27083,162,35,168,1.5501e-05,0.0028421
27088,162,40,168,9.5409e-07,0.0028415
27093,162,45,168,4.0559e-07,0.002841
27098,162,50,168,1.0126e-06,0.0028405
27103,162,55,168,7.8439e-07,0.00284
27108,162,60,168,3.5017e-07,0.0028394
27113,162,65,168,9.8716e-07,0.0028389
27118,162,70,168,6.6192e-07,0.0028384
27123,162,75,168,1.542e-06,0.0028378
27128,162,80,168,3.7974e-07,0.0028373
27133,162,85,168,5.8928e-07,0.0028368
27138,162,90,168,9.168e-07,0.0028363
27143,162,95,168,1.1897e-06,0.0028357
27148,162,100,168,1.3229e-06,0.0028352
27153,162,105,168,1.2749e-06,0.0028347
27158,162,110,168,1.3697e-06,0.0028342
27163,162,115,168,3.085e-07,0.0028337
27168,162,120,168,1.8987e-06,0.0028331
27173,162,125,168,1.7381e-06,0.0028326
27178,162,130,168,2.7017e-05,0.0028321
27183,162,135,168,4.9429e-07,0.0028316
27188,162,140,168,4.568e-07,0.002831
27193,162,145,168,6.9452e-07,0.0028305
27198,162,150,168,1.6507e-06,0.00283
27203,162,155,168,6.6514e-07,0.0028295
27208,162,160,168,1.1317e-06,0.0028289
27213,162,165,168,2.5133e-06,0.0028284
27384,164,0,168,2.3003e-07,0.0028109
27389,164,5,168,1.0556e-06,0.0028104
27394,164,10,168,8.1809e-06,0.0028099
27399,164,15,168,1.0998e-05,0.0028094
27404,164,20,168,3.0361e-06,0.0028089
27409,164,25,168,6.2109e-06,0.0028084
27414,164,30,168,4.396e-06,0.0028079
27419,164,35,168,1.9953e-05,0.0028073
27424,164,40,168,6.3007e-05,0.0028068
27429,164,45,168,7.4355e-06,0.0028063
27434,164,50,168,5.6591e-06,0.0028058
27439,164,55,168,1.9179e-05,0.0028053
27444,164,60,168,4.1863e-07,0.0028048
27449,164,65,168,2.8439e-06,0.0028043
27454,164,70,168,2.5861e-06,0.0028038
27459,164,75,168,5.2306e-06,0.0028032
27464,164,80,168,3.2178e-06,0.0028027
27469,164,85,168,1.1491e-06,0.0028022
27474,164,90,168,6.5556e-06,0.0028017
27479,164,95,168,1.1818e-06,0.0028012
27484,164,100,168,3.2025e-05,0.0028007
27489,164,105,168,1.0046e-05,0.0028002
27494,164,110,168,1.0016e-06,0.0027997
27499,164,115,168,6.6605e-05,0.0027992
27504,164,120,168,1.8019e-06,0.0027986
27509,164,125,168,2.5169e-07,0.0027981
27514,164,130,168,3.4249e-07,0.0027976
27519,164,135,168,7.3724e-06,0.0027971
27524,164,140,168,3.7345e-07,0.0027966
27529,164,145,168,9.0499e-07,0.0027961
27534,164,150,168,4.5332e-07,0.0027956
27539,164,155,168,5.6296e-07,0.0027951
27544,164,160,168,4.3888e-07,0.0027946
27549,164,165,168,1.3179e-06,0.0027941
27720,166,0,168,5.8673e-08,0.0027769
27725,166,5,168,3.1362e-07,0.0027764
27730,166,10,168,7.1873e-07,0.0027759
27735,166,15,168,6.6586e-07,0.0027754
27740,166,20,168,1.3436e-06,0.0027749
27745,166,25,168,1.7253e-07,0.0027744
27750,166,30,168,4.7963e-08,0.0027739
27755,166,35,168,6.5394e-07,0.0027734
27760,166,40,168,3.2386e-07,0.0027729
27765,166,45,168,6.8188e-07,0.0027724
27770,166,50,168,5.3103e-07,0.0027719
27775,166,55,168,1.9511e-07,0.0027714
27780,166,60,168,2.0161e-06,0.0027709
27785,166,65,168,2.3655e-07,0.0027704
27790,166,70,168,7.7762e-07,0.0027699
27795,166,75,168,6.0556e-07,0.0027694
27800,166,80,168,3.7251e-07,0.0027689
27805,166,85,168,1.024e-06,0.0027684
27810,166,90,168,9.0708e-07,0.0027679
27815,166,95,168,9.442e-07,0.0027674
27820,166,100,168,2.3935e-07,0.0027669
27825,166,105,168,5.4482e-08,0.0027664
27830,166,110,168,1.4063e-07,0.0027659
27835,166,115,168,4.6169e-07,0.0027654
27840,166,120,168,8.6325e-07,0.0027649
